code_domain,code_value,code_desc
C_VSP_CODE,ACCOM,Acacia complanta
C_VSP_CODE,ACCOR,Acacia coriacea
C_VSP_CODE,ACCOW,Acacia cowleana
C_VSP_CODE,ACCR1,Acacia crassicarpa
C_VSP_CODE,ACCR2,Acacia crassa
C_VSP_CODE,ACCRE,Acacia cretata
C_VSP_CODE,ACCU1,Acacia curvinervia
C_VSP_CODE,ACCUN,Acacia cunninghamii
C_VSP_CODE,ACDE1,Acacia decora
C_VSP_CODE,ACDE2,Acacia deanei
C_VSP_CODE,ACDE3,Acacia dealbata
C_VSP_CODE,ACDIC,Acacia dictyophleba
C_VSP_CODE,ACENS,Acacia ensifolia
C_VSP_CODE,ACER1,Acalypha eremorum
C_VSP_CODE,ACEXC,Acacia excelsa
C_VSP_CODE,ACFA1,Acacia falcata
C_VSP_CODE,ACFAR,Acacia farnesiana
C_VSP_CODE,ACFAS,Acacia fasciulifera
C_VSP_CODE,ACFIM,Acacia fimbriata
C_VSP_CODE,ACFLA,Acacia flavesens
C_VSP_CODE,ACGEO,Acacia georginae
C_VSP_CODE,ACGL1,Acacia glaucocarpa
C_VSP_CODE,ACHAR,Acacia harpophylla
C_VSP_CODE,ACHO1,Acacia holosericea
C_VSP_CODE,ACIRR,Acacia irrorata
C_VSP_CODE,ACIXI,Acacia ixiophylla
C_VSP_CODE,ACJUL,Acacia julifera
C_VSP_CODE,ACJUN,Acacia juncifolia
C_VSP_CODE,ACKEM,Acacia kempeana
C_VSP_CODE,ACLAC,Acacia laccata
C_VSP_CODE,ACLE1,Acacia leiocalyx
C_VSP_CODE,ACLE2,Acacia leptocarpa
C_VSP_CODE,ACLE3,Acacia leptostachya
C_VSP_CODE,ACLO2,Acacia longispicata
C_VSP_CODE,ACMA1,Acacia maidenii
C_VSP_CODE,ACMAN,Acacia mangium
C_VSP_CODE,ACME1,Acacia melvillei
C_VSP_CODE,ACME2,Acacia melanoxylon
C_VSP_CODE,ACMI1,Acacia microsperma
C_VSP_CODE,ACNER,Acacia nervosa
C_VSP_CODE,ACNIL,Acacia nilotica
C_VSP_CODE,ACOBT,Acacia obtusifolia
C_VSP_CODE,ACOMA,Acacia omalophylla
C_VSP_CODE,ACPE1,Acacia pendula
C_VSP_CODE,ACPE2,Acacia penninervis
C_VSP_CODE,ACPE3,Acacia petraea
C_VSP_CODE,ACPLA,Acacia platycarpa
C_VSP_CODE,ACPOD,Acacia podalyriifolia
C_VSP_CODE,ACRA1,Acacia ramulosa
C_VSP_CODE,ACRH1,Acacia rhodoxylon
C_VSP_CODE,ACSA1,Acacia salicina
C_VSP_CODE,ACSHI,Acacia shirleyi
C_VSP_CODE,ACSP1,Acacia spectabilis
C_VSP_CODE,ACSP2,Acacia species
C_VSP_CODE,ACSP3,Acacia sparsiflora
C_VSP_CODE,ACSP4,Acacia spania
C_VSP_CODE,ACSP5,Acokanthera spectabilis
C_VSP_CODE,ACSP6,Acrostichum speciosum
C_VSP_CODE,ACSP7,Acalypha species
C_VSP_CODE,ACSP8,Achyranthes species
C_VSP_CODE,ACST1,Acacia stenophylla
C_VSP_CODE,ACSUT,Acacia sutherlandii
C_VSP_CODE,ACTEP,Acacia tephrina
C_VSP_CODE,ACTET,Acacia tetragonophylla
C_VSP_CODE,ACTOR,Acacia torulosa
C_VSP_CODE,ACTRI,Acacia triptera
C_VSP_CODE,ACVIC,Acacia victoriae
C_VSP_CODE,AGROB,Agathis robusta
C_VSP_CODE,AITRI,Ailanthus triphysa
C_VSP_CODE,AJAUS,Ajuga australis
C_VSP_CODE,AJSPP,Ajuga species
C_VSP_CODE,ALANG,Alternanthera angustifolia
C_VSP_CODE,ALBAS,Albizia basaltica
C_VSP_CODE,ALCAN,Albizia canescens
C_VSP_CODE,ALCIM,Alloteropsis cimieina
C_VSP_CODE,ALCO1,Alectryon connatus
C_VSP_CODE,ALCO2,Alstonia constricta
C_VSP_CODE,ALDIV,Alectryon diversifolium
C_VSP_CODE,ALEXC,Alphitonia excelsa
C_VSP_CODE,ALIL1,Alchornea ilicifolia
C_VSP_CODE,ALLEB,Albizia lebbeck
C_VSP_CODE,ALPRO,Albizia procera
C_VSP_CODE,ALRUS,Alyxia ruscifolia
C_VSP_CODE,ALSEM,Alloteropis semialata
C_VSP_CODE,ALSP1,Alphitonia species
C_VSP_CODE,ALSP2,Alternanthera species
C_VSP_CODE,ALSU1,Alectryon subdentatus
C_VSP_CODE,ALTOM,Alectryon tomentosus
C_VSP_CODE,AMANT,Amorphospermum antilogum
C_VSP_CODE,AMCAR,Amphipogon caricinus
C_VSP_CODE,AMMIT,Amaranthus mitchellii
C_VSP_CODE,AMQU1,Amyema quandang
C_VSP_CODE,AMSP1,Amyema species
C_VSP_CODE,ANCOS,Angophora costata
C_VSP_CODE,ANFLO,Angophora floribunda
C_VSP_CODE,ANINT,Angophora intermedia
C_VSP_CODE,ANSP1,Angophora species
C_VSP_CODE,ANSU1,Angophora subveltunia
C_VSP_CODE,ANUNC,Ancistrachne uncinulata
C_VSP_CODE,ANWOO,Angophora woodsiana
C_VSP_CODE,APAN1,Apophyllum anomalum
C_VSP_CODE,APPHI,Aphananthe philippensis
C_VSP_CODE,ARACT,Argyrodendron actinophyllum
C_VSP_CODE,ARAMA,Aristida aramata
C_VSP_CODE,ARANT,Aristida anthoxanthoides
C_VSP_CODE,ARBEN,Aristida benthamii
C_VSP_CODE,ARBRO,Aristida browniana
C_VSP_CODE,ARCA1,Aristida calycina
C_VSP_CODE,ARCA2,Aristida caput-medusae
C_VSP_CODE,ARCON,Aristida contorta
C_VSP_CODE,ARCU1,Araucaria cunninghamii
C_VSP_CODE,ARDIV,Arytera divaricata
C_VSP_CODE,ARFOV,Arytera foveolata
C_VSP_CODE,ARGR1,Aristida gracilipes
C_VSP_CODE,ARHO2,Arthrocnemum holocnemoides var. pergranul
C_VSP_CODE,ARINA,Aristida inaequiglumis
C_VSP_CODE,ARING,Aristida ingrata
C_VSP_CODE,ARJE1,Aristida jerichoensis var. subspinulifera
C_VSP_CODE,ARJER,Aristida jerichoensis
C_VSP_CODE,ARLAT,Aristida latifolia
C_VSP_CODE,ARLE2,Arthrocnemum leiostachyum
C_VSP_CODE,ARLEP,Aristida leptopoda
C_VSP_CODE,ARLO1,Aristida longicollis
C_VSP_CODE,ARNEP,Arundiella nepalensis
C_VSP_CODE,AROCH,Argemone ochroleuca
C_VSP_CODE,ARPLA,Aristida platychaeta
C_VSP_CODE,ARPRU,Aristida prumosa
C_VSP_CODE,ARRA1,Aristida ramosa
C_VSP_CODE,ARSP1,Aristida species
C_VSP_CODE,ARSP2,Argemone species
C_VSP_CODE,ARTR1,Argyrodendron trifolioatum
C_VSP_CODE,ASELY,Astrebla elymoides
C_VSP_CODE,ASLAP,Astrebla lappacea
C_VSP_CODE,ASPEC,Astrebla pectinata
C_VSP_CODE,ASSP1,Astrebla species
C_VSP_CODE,ASSQU,Astrebla squarrosa
C_VSP_CODE,ATFIS,Atriplex fissivalvis
C_VSP_CODE,ATHEM,Atalaya hemiglauca
C_VSP_CODE,ATLIN,Atriplex lindleyi
C_VSP_CODE,ATMUE,Atriplex muelleri
C_VSP_CODE,ATNUM,Atriplex nummularia
C_VSP_CODE,ATSAL,Atalaya salicifolia
C_VSP_CODE,ATSEM,Atriplex semibaccata
C_VSP_CODE,ATSP1,Atriplex species
C_VSP_CODE,ATSP2,Atylosia species
C_VSP_CODE,ATSPO,Atriplex spongiosa
C_VSP_CODE,ATVES,Atriplex vesicaria
C_VSP_CODE,AUBID,Austromyrtus bidwillii
C_VSP_CODE,AVSAT,Avena sativa
C_VSP_CODE,BAAEM,Banksia aemula
C_VSP_CODE,BACAL,Barringtonia calyptrata
C_VSP_CODE,BACAR,Bauhimia carronii
C_VSP_CODE,BAHOO,Bauhinia hookeri
C_VSP_CODE,BAINT,Banksia integrifolia
C_VSP_CODE,BALUC,Baloghia lucidam
C_VSP_CODE,BAMYR,Backhousia myrtifolia
C_VSP_CODE,BAOBL,Banksia oblongifolia
C_VSP_CODE,BAPOL,Basilicum polystachyon
C_VSP_CODE,BAROB,Banksia robur
C_VSP_CODE,BASER,Banksia serrata
C_VSP_CODE,BASP1,Bassia species
C_VSP_CODE,BASP2,Basilicum species
C_VSP_CODE,BASP3,Bauhinia species
C_VSP_CODE,BASP5,Backhousia species
C_VSP_CODE,BATE2,Bassia tetracuspis
C_VSP_CODE,BAVIR,Baeckea virgata
C_VSP_CODE,BEOBT,Beilschmieidia obtusifolia
C_VSP_CODE,BIPIL,Bidens pilosa
C_VSP_CODE,BISP1,Bidens species
C_VSP_CODE,BOBLA,Bothriochloa bladhii
C_VSP_CODE,BODE1,Bothriochloa decipiens
C_VSP_CODE,BODIF,Boerhavia diffusa
C_VSP_CODE,BOEWA,Bothriochloa ewartiana
C_VSP_CODE,BOINS,Bothriochloa insculpta
C_VSP_CODE,BOPER,Bothriochloa pertusa
C_VSP_CODE,BOSP1,Bothriochloa species
C_VSP_CODE,BOSP2,Boronia species
C_VSP_CODE,BRAU1,Brachychiton australis
C_VSP_CODE,BRAU2,Brunoniella australis
C_VSP_CODE,BRCI1,Brachyachne ciliaris
C_VSP_CODE,BRCON,Brachyachne convergens
C_VSP_CODE,BRDI1,Brachychiton discolor
C_VSP_CODE,BREX1,Bridelia exaltata
C_VSP_CODE,BRFOL,Brachiaria foliosa
C_VSP_CODE,BRGIL,Brachiaria gilesii
C_VSP_CODE,BRLEI,Bridelia leichhardtii
C_VSP_CODE,BRMUT,Brachiaria mutica
C_VSP_CODE,BROBL,Breynia oblongifolia
C_VSP_CODE,BRPO1,Brachychiton populneus
C_VSP_CODE,BRPR1,Brachyachne prostrata
C_VSP_CODE,BRREP,Brachiaria reptans
C_VSP_CODE,BRRUP,Brachychiton rupestre
C_VSP_CODE,BRSP1,Brachiaria species
C_VSP_CODE,BRSP2,Brunoniella species
C_VSP_CODE,BRSP3,Brachychiton species
C_VSP_CODE,BRWH1,Brachiaria whiteana
C_VSP_CODE,BUINC,Bursaria incana
C_VSP_CODE,BUSPI,Bursaria spinosa
C_VSP_CODE,CAARB,Capparis arborea
C_VSP_CODE,CAART,Cassia artemisioides
C_VSP_CODE,CAAU1,Canarium australianum
C_VSP_CODE,CAAU2,Castanospermum australe
C_VSP_CODE,CAAU3,Cassine australis
C_VSP_CODE,CABA1,Callitris baileyi
C_VSP_CODE,CABR1,Cassia brewsteri
C_VSP_CODE,CABUX,Canthium buxifolium
C_VSP_CODE,CACO1,Callitris columellaris
C_VSP_CODE,CACR1,Casuarina cristata
C_VSP_CODE,CACU1,Casuarina cunninghamiana
C_VSP_CODE,CADES,Cassia desolata
C_VSP_CODE,CAEQU,Casuarina equisetifolia
C_VSP_CODE,CAERI,Calotis erinacea
C_VSP_CODE,CAGL2,Callitris glaucophylla
C_VSP_CODE,CAGR1,Calyptochloa gracillima
C_VSP_CODE,CAHEL,Cassia helmsii
C_VSP_CODE,CAIN1,Casuarina inophloia
C_VSP_CODE,CAINT,Callitris intratropica
C_VSP_CODE,CALA1,Carissa lanceolata
C_VSP_CODE,CALAE,Cassia laevis
C_VSP_CODE,CALAS,Cappharis lasiantha
C_VSP_CODE,CALIT,Casuarina littoralis
C_VSP_CODE,CALOR,Capparis loranthifolia
C_VSP_CODE,CALU1,Casuarina leuhmannii
C_VSP_CODE,CAMI1,Capparis mitchellii
C_VSP_CODE,CAMU1,Casearia multinervosa
C_VSP_CODE,CANEM,Cassia nemophila
C_VSP_CODE,CAOBT,Cassia obtusifolia
C_VSP_CODE,CAOD1,Canthium odoratum
C_VSP_CODE,CAOL1,Cassia oligophylla
C_VSP_CODE,CAOLE,Canthium oleifolium
C_VSP_CODE,CAOVA,Carissa ovata
C_VSP_CODE,CAPE1,Cadellia pentastylis
C_VSP_CODE,CAPHY,Cassia phyllodinea
C_VSP_CODE,CAPOR,Calotis porphyroglossa
C_VSP_CODE,CAPRO,Calotropis procera
C_VSP_CODE,CASC1,Calotis scabiosifolia
C_VSP_CODE,CASP1,Callitris species
C_VSP_CODE,CASP2,Casuarina species
C_VSP_CODE,CASP3,Canthium species
C_VSP_CODE,CASP4,Cassia species
C_VSP_CODE,CASP5,Capparis species
C_VSP_CODE,CASP6,Calotis species
C_VSP_CODE,CASP7,Cassine species
C_VSP_CODE,CASP8,Caustis species
C_VSP_CODE,CASTU,Cassia sturtii
C_VSP_CODE,CASUB,Casuarina suberosa
C_VSP_CODE,CATO1,Casuarina torulosa
C_VSP_CODE,CATOM,Cassia tomentella
C_VSP_CODE,CAVAC,Canthium vaccinifolium
C_VSP_CODE,CAVIM,Callistemon viminalis
C_VSP_CODE,CECIL,Cenchrus ciliaris
C_VSP_CODE,CESP1,Cenchrus species
C_VSP_CODE,CHAC1,Chloris acicularis
C_VSP_CODE,CHAU1,Chenopodium auricomum
C_VSP_CODE,CHBAR,Chloris barbata
C_VSP_CODE,CHCAN,Choretrum candollei
C_VSP_CODE,CHCIL,Chloris ciliata
C_VSP_CODE,CHDIS,Cheilanthes distans
C_VSP_CODE,CHDIV,Chloris divaricata
C_VSP_CODE,CHFAL,Chrysopogon fallax
C_VSP_CODE,CHGAY,Chloris gayana
C_VSP_CODE,CHINF,Chloris inflata
C_VSP_CODE,CHLEP,Choricarpia leptopetala
C_VSP_CODE,CHPEC,Chloris pectinata
C_VSP_CODE,CHSIE,Cheilanthes sieberi
C_VSP_CODE,CHSP1,Chloris species
C_VSP_CODE,CHSU1,Choretrum subargentea
C_VSP_CODE,CHTR1,Chloris truncata
C_VSP_CODE,CHVEN,Chloris ventricosa
C_VSP_CODE,CHVIR,Chloris virgata
C_VSP_CODE,CILIN,Citriobatus linearis
C_VSP_CODE,CIMOO,Citronella moorei
C_VSP_CODE,CIPAU,Citriobatus pauciflorus
C_VSP_CODE,CISPI,Citriobatus spinescens
C_VSP_CODE,CLCU1,Cleistanthus cunninghamii
C_VSP_CODE,CLDIC,Clycenia dicotinia
C_VSP_CODE,CLFLO,Clerodendrum floribundum
C_VSP_CODE,CLINE,Clerodendrum inerme
C_VSP_CODE,CLSP1,Cleistochloa species
C_VSP_CODE,CLSUB,Cleistochloa subjuncea
C_VSP_CODE,COATT,Codonocarpus attenuatus
C_VSP_CODE,COBA1,Commersonia bartramia
C_VSP_CODE,COCOT,Codonocarpus cotinifolius
C_VSP_CODE,COCYA,Commelina cyanea
C_VSP_CODE,COPET,Cordyline petiolaris
C_VSP_CODE,COROT,Coelorhachis rottboelloides
C_VSP_CODE,COSP1,Conyza species
C_VSP_CODE,COSP2,Corchorus species
C_VSP_CODE,COSUM,Conyza sumatrensis
C_VSP_CODE,COTR1,Corchorus trilocularis
C_VSP_CODE,CRACI,Crotalaria acicularis
C_VSP_CODE,CRACR,Croton acrynychioides
C_VSP_CODE,CRBID,Cryptocarya bidwillii
C_VSP_CODE,CRDI1,Crotalaria dissitiflora
C_VSP_CODE,CRER1,Crotalaria eremaea
C_VSP_CODE,CRGLA,Cryptocarya glaucescens
C_VSP_CODE,CRGOR,Crotalaria goreensis
C_VSP_CODE,CRGR1,Cryptostegia grandiflora
C_VSP_CODE,CRINS,Croton insularis
C_VSP_CODE,CRMIT,Crotalaria mitchellii
C_VSP_CODE,CRNOV,Crotalaria novae-hollandiae
C_VSP_CODE,CROBO,Cryptocarya obovata
C_VSP_CODE,CRPHE,Croton phebalioides
C_VSP_CODE,CRPL1,Craspedia pleiocephala
C_VSP_CODE,CRSP1,Cryspogon species
C_VSP_CODE,CRSP2,Crotalaria species
C_VSP_CODE,CRTR1,Cryptocarya triplinervis
C_VSP_CODE,CUANA,Cupaniopsis anacardioides
C_VSP_CODE,CUPAR,Cupaniopsis parvifolia
C_VSP_CODE,CUSER,Cupaniopsis serrata
C_VSP_CODE,CYBIF,Cyperus bifax
C_VSP_CODE,CYBOM,Cymbopogon bombycinus
C_VSP_CODE,CYCAN,Cymbidium canaliculatum
C_VSP_CODE,CYCOO,Cyathea cooperi
C_VSP_CODE,CYDA1,Cynodon dactylon
C_VSP_CODE,CYEXA,Cyperus exaltatus
C_VSP_CODE,CYGR1,Cyperus gracilis
C_VSP_CODE,CYME1,Cycas media
C_VSP_CODE,CYREF,Cymbopogon refractus
C_VSP_CODE,CYSP1,Cyperus species
C_VSP_CODE,CYSP2,Cymbopogan species
C_VSP_CODE,CYSP3,Cyperus sphacelatus
C_VSP_CODE,CYSP4,Cymbidium species
C_VSP_CODE,DALON,Danthonia longifolia
C_VSP_CODE,DAMIC,Daphnandra micrantha
C_VSP_CODE,DARAD,Dactylocentium radulans
C_VSP_CODE,DASQU,Daviesia squarrosa
C_VSP_CODE,DEEXC,Dendrocnide excelsa
C_VSP_CODE,DEOLE,Denhamia oleaster
C_VSP_CODE,DEPHO,Dendrocnide photinophylla
C_VSP_CODE,DEPIT,Denhamia pittosporoides
C_VSP_CODE,DIANN,Dichanthium annulatum
C_VSP_CODE,DIARI,Dicanthium aristatum
C_VSP_CODE,DIAU1,Diospyros australis
C_VSP_CODE,DIBR1,Digitaria brownii
C_VSP_CODE,DICA1,Diplospora cameronii
C_VSP_CODE,DICAE,Dianella caerulea
C_VSP_CODE,DICIL,Digitaria ciliaris
C_VSP_CODE,DICO1,Dipteracanthus corynothecus
C_VSP_CODE,DICUN,Diploglottis cunninghamii
C_VSP_CODE,DIDID,Digitaria didactyla
C_VSP_CODE,DIDIV,Digitaria divaricatissima
C_VSP_CODE,DIFAS,Diospyros fasciulosa
C_VSP_CODE,DIFEC,Dicanthium fecundum
C_VSP_CODE,DIFER,Diospyros ferrea
C_VSP_CODE,DIFUS,Diplachne fusca
C_VSP_CODE,DIMI1,Dichelachne micrantha
C_VSP_CODE,DIPE1,Diospyros pentamera
C_VSP_CODE,DISE1,Dichanthium sericeum
C_VSP_CODE,DISP1,Dichanthium species
C_VSP_CODE,DISP2,Digitaria species
C_VSP_CODE,DITE1,Dichanthium ??? (WARLUS V)
C_VSP_CODE,DITE2,Dicanthium tenuiculum
C_VSP_CODE,DOADE,Dodonaea adenophora
C_VSP_CODE,DOANG,Dodonaea angustissima
C_VSP_CODE,DOPAL,Doryanthes palmeri
C_VSP_CODE,DOPET,Dodonaea petiolaris
C_VSP_CODE,DOSP1,Dodonaea species
C_VSP_CODE,DOTR1,Dodonaea triangularis
C_VSP_CODE,DOVIS,Dodonaea viscosa
C_VSP_CODE,DRAUS,Drypetes australasica
C_VSP_CODE,DSEP1,Desmodium species
C_VSP_CODE,DYGLO,Dysphania glomulifera
C_VSP_CODE,DYMUE,Dysoxylum muelleri
C_VSP_CODE,DYRUF,Dysoxylum rufum
C_VSP_CODE,ECCOL,Echinochloa colona
C_VSP_CODE,ECSP1,Echinochloa species
C_VSP_CODE,ECTUR,Echinochloa turnerana
C_VSP_CODE,EHACU,Ehretia acuminata
C_VSP_CODE,EHMEM,Ehretia membranifolia
C_VSP_CODE,EHSP1,Ehretia species
C_VSP_CODE,EINUT,Einadia nutans
C_VSP_CODE,EISP1,Einadia species
C_VSP_CODE,ELAUS,Elaeodendron australe
C_VSP_CODE,ELCI1,Elionurus citreus
C_VSP_CODE,ELPAL,Eleocharis pallens
C_VSP_CODE,ELSPI,Elytrophorus spicatus
C_VSP_CODE,ELXYL,Elattostachys xylocarpa
C_VSP_CODE,ENACI,Enteropogon acicularis
C_VSP_CODE,ENAVE,Enneapogon avenaceus
C_VSP_CODE,ENFLA,Enneapogon Flavescens
C_VSP_CODE,ENIN1,Enneapogon intermedius
C_VSP_CODE,ENMUE,Endiandra muelleri
C_VSP_CODE,ENPA1,Enneapogon pallidus
C_VSP_CODE,ENPOL,Enneapogon polyphyllus
C_VSP_CODE,ENRAM,Enteropogon ramosus
C_VSP_CODE,ENSP1,Enneapogon species
C_VSP_CODE,ENSP2,Enteropogon species
C_VSP_CODE,ENTOM,Enchylaena tomentosa
C_VSP_CODE,ENUNI,Enteropogon unispiceus
C_VSP_CODE,EPCUN,Epaltes cunninghamii
C_VSP_CODE,EPSP1,Epacris species
C_VSP_CODE,ERARM,Eriachne armittii
C_VSP_CODE,ERAU1,Erythroxylon australe
C_VSP_CODE,ERBIG,Eremophila bignoniiflora
C_VSP_CODE,ERBIM,Eremochloa bimaculata
C_VSP_CODE,ERBOW,Eremophila bowmanii
C_VSP_CODE,ERCHL,Erthrophleum chlorostachys
C_VSP_CODE,ERCI1,Eragrostis cilianensis
C_VSP_CODE,ERCRE,Eriochloa creba
C_VSP_CODE,ERELD,Eremophila elderi
C_VSP_CODE,ERELO,Eragrostis elongata
C_VSP_CODE,ERER1,Eragrostis eriopoda
C_VSP_CODE,ERFAL,Eragrostis falcata
C_VSP_CODE,ERGIL,Eremophila gilesii
C_VSP_CODE,ERGL1,Eremocitrus glauca
C_VSP_CODE,ERJA1,Eragrostis japonica
C_VSP_CODE,ERLAC,Eragrostis lacunaria
C_VSP_CODE,ERLAP,Eragrostis leptocarpa
C_VSP_CODE,ERLAT,Eremophila latrobei
C_VSP_CODE,ERLO1,Eremophila longifolia
C_VSP_CODE,ERMA1,Eremophila macdonnellii
C_VSP_CODE,ERMA2,Eremophila maculata
C_VSP_CODE,ERMAR,Eriocereus martinii
C_VSP_CODE,ERMEG,Eragrostis megalosperma
C_VSP_CODE,ERMIC,Eragrostis microcarpa
C_VSP_CODE,ERMIT,Eremophila mitchellii
C_VSP_CODE,ERMUC,Eriachne mucronata
C_VSP_CODE,EROBO,Eremophila obovata
C_VSP_CODE,EROBT,Eriachne obtusa
C_VSP_CODE,ERPAR,Eragrostis parviflora
C_VSP_CODE,ERPRO,Eriochloa procera
C_VSP_CODE,ERPSE,Eriochloa pseudoacrotricha
C_VSP_CODE,ERPUL,ERiachne pulchella
C_VSP_CODE,ERSE1,Eragrostis setifolia
C_VSP_CODE,ERSOR,Eragrostis sororia
C_VSP_CODE,ERSP1,Eragrostis species
C_VSP_CODE,ERSP2,Eremophila species
C_VSP_CODE,ERSP3,Eriochloa species
C_VSP_CODE,ERSP4,Eriachne species
C_VSP_CODE,ERSTU,Eremophilia sturtii
C_VSP_CODE,ERTE1,Eragrostis tenellula
C_VSP_CODE,ERVE1,Erythrina vespertilio
C_VSP_CODE,ERXER,Eragrostis xerophila
C_VSP_CODE,EUABE,Eucalyptus abergiana
C_VSP_CODE,EUACC,Eucalyptus accendes
C_VSP_CODE,EUACM,Eucalyptus acmenoides
C_VSP_CODE,EUAGG,Eucalyptus agglomerata
C_VSP_CODE,EUAL1,Eucalyptus alba
C_VSP_CODE,EUAL2,Eucalyptus albens
C_VSP_CODE,EUAND,Eucalyptus andrewsii
C_VSP_CODE,EUAUR,Eulalia aurea
C_VSP_CODE,EUBA1,Eucalyptus banksii
C_VSP_CODE,EUBLO,Eucalyptus bloxsomei
C_VSP_CODE,EUBR1,Eucalyptus brownii
C_VSP_CODE,EUCA1,Eucalyptus cambageana
C_VSP_CODE,EUCA2,Eucalyptus camaldulensis
C_VSP_CODE,EUCIT,Eucalyptus citriodora
C_VSP_CODE,EUCL1,Eucalyptus clarksoniana
C_VSP_CODE,EUCOO,Eucalyptus coolibah
C_VSP_CODE,EUCR1,Eucalyptus crebra
C_VSP_CODE,EUDE1,Eucalyptus dealbata
C_VSP_CODE,EUDE2,Eucalyptus deanei
C_VSP_CODE,EUDEC,Eucalyptus decorticans
C_VSP_CODE,EUDRE,Eucalyptus drepanophylla
C_VSP_CODE,EUER1,Eucalyptus erythrophloia
C_VSP_CODE,EUEUG,Eucalyptus eugenioides
C_VSP_CODE,EUEXS,Eucalyptus exserta
C_VSP_CODE,EUFAL,Euroschinus falcata
C_VSP_CODE,EUFAS,Eucalyptus fastigata
C_VSP_CODE,EUFIB,Eucalyptus fibrosa
C_VSP_CODE,EUFU1,Eulalia aurea (ex fulva)
C_VSP_CODE,EUFU2,Eulalia aurea (ex fulva)
C_VSP_CODE,EUGR1,Eucalyptus grandis
C_VSP_CODE,EUGR2,Eucalyptus grandis
C_VSP_CODE,EUHAU,Eucalyptus haulii
C_VSP_CODE,EUHEN,Eucalyptus henryi
C_VSP_CODE,EUHYL,Eucalyptus hylandii
C_VSP_CODE,EUIN1,Eucalyptus intermedia
C_VSP_CODE,EUIN2,Eucalyptus intertexta
C_VSP_CODE,EULAR,Eucalytpus largiflorens
C_VSP_CODE,EULAU,Eupomatia laurina
C_VSP_CODE,EULEI,Eucalyptis leichardtii
C_VSP_CODE,EULEP,Eucalyptus leptophleba
C_VSP_CODE,EUMA1,Eucalyptus maculata
C_VSP_CODE,EUMA2,Eulalia mackinlayi
C_VSP_CODE,EUMA3,Euphorbia macgillivrayi
C_VSP_CODE,EUMA4,Eurybiopsis macrorhiza
C_VSP_CODE,EUMAJ,Eucalyptus major
C_VSP_CODE,EUME1,Eucalyptus melanophloia
C_VSP_CODE,EUME2,Eucalyptus melliodora
C_VSP_CODE,EUMI1,Eucalyptus microtheca
C_VSP_CODE,EUMI2,Eucalyptus microcarpa
C_VSP_CODE,EUMI3,Eucalyptus microneura
C_VSP_CODE,EUMI4,Eucalyptus microcorys
C_VSP_CODE,EUMIN,Eucalyptus miniata
C_VSP_CODE,EUMOL,Eucalyptus moluccana
C_VSP_CODE,EUNES,Eucalyptus nesophila
C_VSP_CODE,EUNIG,Eucalyptus nigra
C_VSP_CODE,EUNOR,Eucalyptus normantonensis
C_VSP_CODE,EUOCH,Eucalyptus ochrophloia
C_VSP_CODE,EUORG,Eucalyptus orgadophylla
C_VSP_CODE,EUPA1,Eucalyptus pachycalyx
C_VSP_CODE,EUPA2,Eucalyptus pachyphylla
C_VSP_CODE,EUPAP,Eucalyptus papuana
C_VSP_CODE,EUPAU,Eucalyptus pauciflora
C_VSP_CODE,EUPE1,Eucalyptus peltata
C_VSP_CODE,EUPE2,Eucalyptus pellita
C_VSP_CODE,EUPER,Eucalyptus persistens
C_VSP_CODE,EUPI1,Eucalyptus pilligaensis
C_VSP_CODE,EUPI2,Eucalyptus pilularis
C_VSP_CODE,EUPL1,Eucalyptus platyphylla
C_VSP_CODE,EUPOL,Eucalyptus polycarpa
C_VSP_CODE,EUPOP,Eucalyptus populnea
C_VSP_CODE,EUPR1,Eucalyptus propinqua
C_VSP_CODE,EUPUN,Eucalyptus punctata
C_VSP_CODE,EUQA1,Eucalyptus quadricostata
C_VSP_CODE,EURAC,Eucalyptus racemosa
C_VSP_CODE,EURAV,Eucalyptus raveretiana
C_VSP_CODE,EURES,Eucalyptus resinifera
C_VSP_CODE,EUROB,Eucalyptus robusta
C_VSP_CODE,EUSA1,Eucalyptus saligna
C_VSP_CODE,EUSEE,Eucalyptus seeana
C_VSP_CODE,EUSEI,Eucalyptus seiberi
C_VSP_CODE,EUSET,Eucalyptus setosa
C_VSP_CODE,EUSHI,Eucalyptus shirleyi
C_VSP_CODE,EUSID,Eucalyptus sideroxylon
C_VSP_CODE,EUSIM,Eucalyptus similis
C_VSP_CODE,EUSP1,Eucalyptus species
C_VSP_CODE,EUSP2,Ironbark
C_VSP_CODE,EUSP3,Bloodwood
C_VSP_CODE,EUSP4,Eulalia species
C_VSP_CODE,EUSP5,Box (Eucalypt)
C_VSP_CODE,EUST1,Eucalyptus stockeri
C_VSP_CODE,EUTE1,Eucalyptus terminalis
C_VSP_CODE,EUTE2,Eucalyptus tereticornis
C_VSP_CODE,EUTES,Eucalyptus tessellaris
C_VSP_CODE,EUTET,Eucalyptus tetrodonta
C_VSP_CODE,EUTHO,Eucalyptus thozetiana
C_VSP_CODE,EUTO1,Eucalyptus torelliana
C_VSP_CODE,EUTRA,Eucalyptus trachyphloia
C_VSP_CODE,EUTSEI,Eucalyptus seiberi
C_VSP_CODE,EUUM1,Eucalyptus umbra
C_VSP_CODE,EUUM2,Eucalyptus umbellata
C_VSP_CODE,EUUM3,Eucalyptus umbrawarrensis
